STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,YEAR,MONTH,PRCP,TAVG
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1976,12,23,-7.1
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1977,1,31.1,-9.7
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1977,2,3.9,-10.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1977,3,16.4,-10.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1977,4,16.5,-5.5
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1977,5,32.1,1.5
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1977,6,73,4.1
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1977,7,16.2,9.7
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1977,8,5.2,7.6
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1977,9,24.5,1.6
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1977,10,11.8,-4.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1977,11,55.3,-5.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1977,12,49.2,-10.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1978,1,12.8,-14
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1978,2,2.8,-13.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1978,3,14.8,-14.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1978,4,25.4,-8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1978,5,25,-0.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1978,6,18.7,3.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1978,7,18.4,9.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1978,8,47,7.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1978,9,18.1,3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1978,10,98.3,-2.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1978,11,15.7,-12.6
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1978,12,4.8,-1.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1979,1,43.5,-8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1979,2,21.9,-11
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1979,3,34.4,-13.2
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1979,4,24.7,-4.7
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1979,5,14.8,-0.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1979,6,24.2,4.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1979,7,32.4,7.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1979,8,37.3,7.7
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1979,9,27.1,1.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1979,10,1.9,-2.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1979,11,9.7,-11
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1979,12,20.9,-12.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1980,1,4.4,-5.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1980,2,17,-10.2
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1980,3,32.9,-9.2
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1980,4,36.7,-8.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1980,5,2.7,1.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1980,6,36,5
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1980,7,22.3,8.2
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1980,8,1.7,7.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1980,9,31,3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1980,10,16.7,-3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1980,11,21,-6.7
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1980,12,23.3,-10.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1981,1,18.6,-13.7
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1981,2,35,-17
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1981,3,5.5,-11.6
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1981,4,8.5,-7.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1981,5,17.1,0.2
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1981,6,6.9,6.6
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1981,7,26.4,8.7
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1981,8,46.4,6.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1981,9,39.7,3.1
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1981,10,37.2,-3.1
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1981,11,12.6,-9.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1981,12,10.4,-9.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1982,1,25.9,-10.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1982,2,,-19.2
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1982,3,,-15.7
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1982,4,32.6,-9.5
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1982,5,14.4,-1.6
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1982,6,3.6,5.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1982,7,26,8.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1982,8,33.2,6.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1982,9,76,0.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1982,10,18.3,
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1982,11,17.7,-10.1
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1982,12,26.6,
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1983,1,8.5,
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1983,2,41.5,
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1983,3,12.8,-24.6
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1983,4,50.1,-10.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1983,5,36.4,-1.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1983,6,34,4.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1983,7,11.4,6.7
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1983,8,54.1,4.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1983,9,16,2.1
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1983,10,31.9,-6.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1983,11,35.1,
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1983,12,23.3,
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1984,1,10.2,
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1984,2,3.1,-32.1
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1984,3,13.3,-20.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1984,4,4.2,-14.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1984,5,39.5,-5
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1984,6,11.9,3.1
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1984,7,10.8,8.6
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1984,8,101,
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1984,9,16.8,2.1
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1984,10,32.1,
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1984,11,2,
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1984,12,16.6,
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1985,3,,-13.7
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1985,4,,-5.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1985,6,,6.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1985,7,6,8.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1985,8,,7.2
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1985,9,,3.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1985,10,,-5
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1985,12,,-7.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1986,2,,-4.7
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1986,3,,-13.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1986,4,,-7.6
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1986,5,,-0.2
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1986,6,,3.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1986,7,,
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1986,8,,8.1
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1986,9,,
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1986,10,,-6.5
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1986,12,,
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1987,5,,-0.6
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1987,6,,6.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1987,7,,7.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1987,8,,9.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1988,4,,-8.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1988,5,,0.5
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1988,6,,4.2
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1988,7,,7.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1988,8,,7.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1988,9,,3.1
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1988,10,,-1.7
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1988,12,,-10.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1989,2,,-24.2
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1989,3,,-22.1
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1989,4,,-9.5
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1989,5,,-1.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1989,6,,4.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1989,7,26.2,7.2
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1989,8,,5.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1989,9,,0.2
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1989,10,,-5.1
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1989,11,,-4.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1989,12,,-10.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1990,1,6.5,-16.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1990,2,5.2,-21.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1990,3,,-18.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1990,4,,-11.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1990,5,,-0.5
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1990,6,,8.2
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1990,7,24.7,8.7
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1990,8,55.5,6.6
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1990,9,,1.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1990,10,,-4.7
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1990,11,,-5.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1991,2,,-12.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1991,3,,-13.6
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1991,4,,-12.7
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1991,5,,-2.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1991,6,,5.1
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1991,7,,8.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1991,8,,5.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1991,9,,3.1
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1991,10,,-2.1
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1991,11,,-10.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1991,12,,
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1992,3,,-20.5
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1992,4,,-10.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1992,5,,-3.6
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1992,6,,2.2
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1992,8,,5.9
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1961,1,25.7,-1.8
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1961,2,39.3,-6.9
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1961,3,59.7,-5.9
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1961,4,2.8,2.9
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1961,5,118.4,4.8
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1961,6,72.9,7.7
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1961,7,74.5,8.9
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1961,8,102.4,9.2
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1961,9,53.7,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1961,10,52.5,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1961,11,88.3,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1961,12,33.3,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1962,1,41.1,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1962,2,122.2,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1962,3,20.5,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1962,4,103.2,0
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1962,5,81.4,5.6
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1962,6,62.9,7.4
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1962,7,56.9,9.6
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1962,8,79.6,7.9
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1962,9,113.2,5.9
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1962,10,105.6,3
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1962,11,126,-0.8
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1962,12,133.3,-3.9
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1963,1,206.2,-2.7
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1963,2,95.3,-0.7
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1963,3,36.8,-1.4
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1963,4,37.3,1.9
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1963,5,66.2,2.9
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1963,6,104.9,7.4
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1963,7,64.1,8
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1963,8,52.2,9.1
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1963,9,112.6,3.7
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1963,10,44.3,-1.2
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1963,11,62.8,-3
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1963,12,118.3,0.5
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1964,1,52.9,-2
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1964,2,61.4,-0.2
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1964,3,93.4,-6.3
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1964,4,70.3,-0.1
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1964,5,35.2,4.4
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1964,6,70.7,6.5
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1964,7,97.9,8.2
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1964,8,47.2,9.6
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1964,9,78.2,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1964,10,160.5,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1964,11,172.8,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1964,12,87.7,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1965,1,57,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1965,2,121.5,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1965,3,1.5,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1965,4,54.8,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1965,5,29.5,6.5
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1965,6,65.4,7.8
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1965,7,106.6,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1965,8,153.9,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1965,9,112.6,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1965,10,,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1965,11,70.3,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1965,12,,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1966,1,1.8,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1966,2,16.3,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1966,3,40.4,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1966,4,12.3,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1966,5,0.3,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1966,6,14.2,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1966,7,220.1,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1966,8,6.5,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1966,9,124.3,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1966,10,232.1,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1966,11,249.5,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1966,12,121.2,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1967,1,402.2,-0.5
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1967,2,188,-5
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1967,3,55.2,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1967,4,120.8,-2.7
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1967,5,134.4,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1967,6,80.6,6.6
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1967,7,81,9.1
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1967,8,130,7.9
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1967,9,92.6,5.3
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1967,10,73.6,0.3
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1967,11,191.4,-2.6
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1967,12,93.9,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1968,1,79,-3.5
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1968,2,99.7,-2.4
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1968,3,360.5,-4.1
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1968,4,71.5,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1968,5,43.1,7
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1968,6,9.2,7.6
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1968,7,210.7,9.9
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1968,8,201.6,7.9
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1968,9,21.4,6.9
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1968,10,7,1.7
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1968,11,78.3,-1
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1968,12,73.7,-3.3
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1969,1,77.3,-2.2
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1969,2,93.5,-1.4
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1969,3,127,-0.4
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1969,4,113.9,-1.1
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1969,5,155.3,3.7
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1969,6,126,6.4
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1969,7,51.1,7
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1969,8,119.6,7.5
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1969,9,172.6,3.3
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1969,10,154.3,0.4
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1969,11,166.1,-2.4
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1969,12,153.5,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1970,1,40.7,-2.7
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1970,2,115.2,-5.1
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1970,3,164.1,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1970,4,79.1,0.9
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1970,5,72.2,2.2
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1970,6,89.6,5.7
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1970,7,92.9,7.6
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1970,8,168.3,7.9
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1970,9,432.4,5
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1970,10,109.8,1.1
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1970,11,199.2,-2.9
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1970,12,312.9,-3.2
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1971,1,67,-5.5
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1971,2,51.1,-8.5
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1971,3,64.7,-0.8
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1971,4,140.8,-0.1
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1971,5,258.9,3.4
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1971,6,92.2,7.7
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1971,7,54.6,9.3
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1971,8,484.4,7.1
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1971,9,112.8,5.1
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1971,10,28,0.8
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1971,11,298.4,-0.8
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1971,12,111.5,-10.5
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1972,1,202.4,-10.9
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1972,2,334.3,-6.7
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1972,3,212.4,-9.3
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1972,4,87.9,-1.3
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1972,5,65.4,1.6
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1972,6,150.4,4.1
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1972,7,46.3,7.4
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1972,8,175.7,7.6
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1972,9,264.1,6.1
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1972,10,399.7,0.6
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1972,11,121,-4.5
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1972,12,43.2,-7.2
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1973,1,79.3,-5.9
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1973,2,137.1,-8.1
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1973,3,108.4,-5.2
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1973,4,223.3,1.5
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1973,5,35.3,3.4
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1973,6,88.8,6
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1973,7,114.7,9.3
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1973,8,8.2,7.3
